ID RMU,Universitate,ID Universitate,Facultate,ID Facultate,Tara,ID Tara,Localitate,ID Localitate,Domeniu studiu,ID Domeniu studiu,Specializare,ID Specializare,Tip acreditare,ID Tip acreditare,Forma invatamant,ID Forma invatamant,Ciclu de studiu,ID Ciclu de studiu,Limba predare,ID Limba predare,Durata studiu,Numar credite,An
2917,Fundaţia Lumina - Instituţii de Învăţământ - Universitatea Europei de Sud Est-Lumina,112,Fundaţia Lumina - Instituţii de învăţământ - Universitatea Europei de Sud-Est - Lumina,568,România,160,BUCUREŞTI,13755,Administrarea afacerilor,26,Administrarea afacerilor,82,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2916,"Institutul Teologic Creştin după Evanghelie ""Timotheus"" din Bucureşti",111,"Institutul Teologic Creştin După Evanghelie ""Timotheus"" din Bucureşti",567,România,160,BUCUREŞTI,13755,Teologie,14,Teologie creştină după evanghelie pastorală,381,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2915,"Fundaţia ""Gaudeamus"" - Universitatea ""Tomis"" din Constanţa",110,"Fundaţia ""Gaudeamus"" - Universitatea ""Tomis"" din Constanţa",566,România,160,CONSTANŢA,4847,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2914,"Fundaţia ""Gaudeamus"" - Universitatea ""Tomis"" din Constanţa",110,"Fundaţia ""Gaudeamus"" - Universitatea ""Tomis"" din Constanţa",566,România,160,CONSTANŢA,4847,Administrarea afacerilor,26,"Economia comerţului, turismului, serviciilor şi managementul calităţii",86,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2913,"Fundaţia ""Gaudeamus"" - Universitatea ""Tomis"" din Constanţa",110,"Fundaţia ""Gaudeamus"" - Universitatea ""Tomis"" din Constanţa",566,România,160,CONSTANŢA,4847,Administrarea afacerilor,26,Administrarea afacerilor,82,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2902,"Fundaţia pentru Cultură şi Învăţământ ""Ioan Slavici"" - Universitatea ""Ioan Slavici"" din Timişoara",104,"Fundaţia Pentru Cultură şi Învăţământ ""Ioan Slavici"" - Universitatea ""Ioan Slavici"" din Timişoara",560,România,160,TIMIŞOARA,11846,Calculatoare şi tehnologia informaţiei,44,Tehnologia informaţiei,153,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2900,"Fundaţia pentru Cultură şi Învăţământ ""Ioan Slavici"" - Universitatea ""Ioan Slavici"" din Timişoara",104,"Fundaţia Pentru Cultură şi Învăţământ ""Ioan Slavici"" - Universitatea ""Ioan Slavici"" din Timişoara",560,România,160,TIMIŞOARA,11846,Contabilitate,27,Contabilitate şi informatică de gestiune,89,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2898,"Fundaţia pentru Cultură şi Învăţământ ""Ioan Slavici"" - Universitatea ""Ioan Slavici"" din Timişoara",104,"Fundaţia Pentru Cultură şi Învăţământ ""Ioan Slavici"" - Universitatea ""Ioan Slavici"" din Timişoara",560,România,160,TIMIŞOARA,11846,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2873,Institutul Teologic Romano-Catolic Franciscan din Roman,101,Institutul Teologic Romano-Catolic Franciscan din Roman,557,România,160,ROMAN,9284,Teologie,14,Teologie romano-catolică pastorală,355,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2872,Universitatea Agora din Municipiul Oradea,100,Facultatea de Ştiinţe Economice,658,România,160,ORADEA,2094,Management,30,Management,96,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2870,Universitatea Agora din Municipiul Oradea,100,Facultatea de Ştiinţe Economice,658,România,160,ORADEA,2094,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2869,Universitatea Agora din Municipiul Oradea,100,Facultatea de Ştiinţe Juridice şi Administrative,659,România,160,ORADEA,2094,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2862,"Fundaţia ""Ştefan Lupaşcu"" - Institutul de Studii Europene din Iaşi",97,"Fundaţia ""Ştefan Lupaşcu"" - Institutul de Studii Europene din Iaşi",553,România,160,IAŞI,7630,Management,30,Management,96,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2860,"Fundaţia ""Ştefan Lupaşcu"" - Institutul de Studii Europene din Iaşi",97,"Fundaţia ""Ştefan Lupaşcu"" - Institutul de Studii Europene din Iaşi",553,România,160,IAŞI,7630,Ştiinţe administrative,20,Administraţie publică,61,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2849,"Universitatea ""Sapientia"" din Cluj-Napoca",95,Facultatea de Ştiinţe Tehnice şi Umaniste din Târgu Mureş,631,România,160,TÎRGU MUREŞ,8767,Inginerie industrială,56,Tehnologia construcţiilor de maşini,221,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Maghiară,7,4,240,2020
2848,"Universitatea ""Sapientia"" din Cluj-Napoca",95,Facultatea de Ştiinţe Tehnice şi Umaniste din Târgu Mureş,631,România,160,TÎRGU MUREŞ,8767,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,Tehnologii şi sisteme de telecomunicaţii,205,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Maghiară,7,4,240,2020
2847,"Universitatea ""Sapientia"" din Cluj-Napoca",95,Facultatea de Ştiinţe şi Arte,628,România,160,CLUJ-NAPOCA,4413,Cinematografie şi media,33,"Cinematografie, fotografie, media",102,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Maghiară,7,3,180,2020
2846,"Universitatea ""Sapientia"" din Cluj-Napoca",95,Facultatea de Ştiinţe Tehnice şi Umaniste din Târgu Mureş,631,România,160,TÎRGU MUREŞ,8767,Mecatronică şi robotică,68,Mecatronică,294,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Maghiară,7,4,240,2020
2845,"Universitatea ""Sapientia"" din Cluj-Napoca",95,Facultatea de Ştiinţe Tehnice şi Umaniste din Târgu Mureş,631,România,160,TÎRGU MUREŞ,8767,Ingineria sistemelor,65,Automatică şi informatică aplicată,276,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Maghiară,7,4,240,2020
2842,"Universitatea ""Sapientia"" din Cluj-Napoca",95,Facultatea de Ştiinţe Tehnice şi Umaniste din Târgu Mureş,631,România,160,TÎRGU MUREŞ,8767,Calculatoare şi tehnologia informaţiei,44,Calculatoare,152,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Maghiară,7,4,240,2020
2841,"Universitatea ""Sapientia"" din Cluj-Napoca",95,Facultatea de Ştiinţe Tehnice şi Umaniste din Târgu Mureş,631,România,160,TÎRGU MUREŞ,8767,Horticultură,40,Horticultură,143,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Maghiară,7,4,240,2020
2834,"Universitatea ""Sapientia"" din Cluj-Napoca",95,Facultatea de Ştiinţe Tehnice şi Umaniste din Târgu Mureş,631,România,160,TÎRGU MUREŞ,8767,Ştiinţe ale comunicării,21,Comunicare şi relaţii publice,67,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Maghiară,7,3,180,2020
2832,"Universitatea ""Sapientia"" din Cluj-Napoca",95,Facultatea de Ştiinţe şi Arte,628,România,160,CLUJ-NAPOCA,4413,Relaţii internaţionale şi studii europene,19,Relaţii internaţionale şi studii europene,60,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Maghiară,7,3,180,2020
2831,"Universitatea ""Sapientia"" din Cluj-Napoca",95,Facultatea de Ştiinţe Tehnice şi Umaniste din Târgu Mureş,631,România,160,TÎRGU MUREŞ,8767,Ştiinţe administrative,20,Servicii şi politici de sănătate publică (Public Health),65,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Maghiară,7,3,180,2020
2830,"Universitatea ""Sapientia"" din Cluj-Napoca",95,Facultatea de Ştiinţe şi Arte,628,România,160,CLUJ-NAPOCA,4413,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Maghiară,7,4,240,2020
2828,"Universitatea ""Sapientia"" din Cluj-Napoca",95,Facultatea de Ştiinţe Tehnice şi Umaniste din Târgu Mureş,631,România,160,TÎRGU MUREŞ,8767,Limbi moderne aplicate,11,Traducere şi interpretare,34,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Maghiară,7,3,180,2020
2825,"Universitatea ""Sapientia"" din Cluj-Napoca",95,Facultatea de Ştiinţe şi Arte,628,România,160,CLUJ-NAPOCA,4413,Ştiinţa mediului,8,Ştiinţa mediului,27,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Maghiară,7,3,180,2020
2823,"Universitatea ""Sapientia"" din Cluj-Napoca",95,Facultatea de Ştiinţe Tehnice şi Umaniste din Târgu Mureş,631,România,160,TÎRGU MUREŞ,8767,Informatică,4,Informatică,12,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Maghiară,7,3,180,2020
2822,"Universitatea ""Adventus"" din Cernica",94,Facultatea de Teologie și Științe Sociale,550,România,160,CERNICA,8073,Ştiinţe ale educaţiei,22,Pedagogia învăţământului primar şi preşcolar,72,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2821,"Universitatea ""Adventus"" din Cernica",94,Facultatea de Teologie și Științe Sociale,550,România,160,CERNICA,8073,Asistenţă socială,17,Asistenţă socială,57,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2819,"Universitatea ""Adventus"" din Cernica",94,Facultatea de Teologie și Științe Sociale,550,România,160,CERNICA,8073,Teologie,14,Teologie adventistă pastorală,361,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2809,"Universitatea ""Apollonia"" din Iaşi",88,Facultatea de Ştiinţe ale Comunicării,544,România,160,IAŞI,7630,Ştiinţe ale comunicării,21,Jurnalism,66,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2808,"Universitatea ""Apollonia"" din Iaşi",88,Facultatea de Ştiinţe ale Comunicării,544,România,160,IAŞI,7630,Ştiinţe ale comunicării,21,Comunicare şi relaţii publice,67,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2807,"Universitatea ""Apollonia"" din Iaşi",88,Facultatea de Medicină Dentară,543,România,160,IAŞI,7630,Sănătate (Medicină Dentară - Reglementată general),81,Tehnică dentară,335,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2806,"Universitatea ""Apollonia"" din Iaşi",88,Facultatea de Medicină Dentară,543,România,160,IAŞI,7630,Sănătate (Medicină Dentară - Reglementată sectorial),79,Medicină dentară,328,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,6,360,2020
2805,"Universitatea ""Petre Andrei"" din Iaşi",87,Facultatea de Drept,542,România,160,IAŞI,7630,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2802,"Universitatea ""Petre Andrei"" din Iaşi",87,Facultatea de  Economie,541,România,160,IAŞI,7630,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2800,"Universitatea ""Petre Andrei"" din Iaşi",87,Facultatea de  Economie,541,România,160,IAŞI,7630,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2799,"Universitatea ""Petre Andrei"" din Iaşi",87,Facultatea de Ştiinţe Politice şi Administrative,540,România,160,IAŞI,7630,Ştiinţe politice,18,Ştiinţe politice,58,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2797,"Universitatea ""Petre Andrei"" din Iaşi",87,"Facultatea de Psihologie, Ştiinţele Educaţiei şi Asistenţă Socială",1280,România,160,IAŞI,7630,Asistenţă socială,17,Asistenţă socială,57,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2796,"Universitatea ""Petre Andrei"" din Iaşi",87,"Facultatea de Psihologie, Ştiinţele Educaţiei şi Asistenţă Socială",1280,România,160,IAŞI,7630,Psihologie,23,Psihologie,73,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2781,Institutul Teologic Penticostal din Bucureşti,85,Facultatea de Teologie Penticostală,534,România,160,BUCUREŞTI,13755,Teologie,14,Teologie penticostală pastorală,360,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2774,"Universitatea ""Tibiscus"" din Timişoara",83,Facultatea de Psihologie,530,România,160,TIMIŞOARA,11846,Psihologie,23,Psihologie,73,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2769,"Universitatea ""Tibiscus"" din Timişoara",83,Facultatea de Drept şi Administraţie Publică,527,România,160,TIMIŞOARA,11846,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2767,"Universitatea ""Tibiscus"" din Timişoara",83,Facultatea de Calculatoare şi Informatică Aplicată,525,România,160,TIMIŞOARA,11846,Informatică,4,Informatică,12,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2761,"Universitatea ""Tibiscus"" din Timişoara",83,Facultatea de Ştiinţe Economice,523,România,160,TIMIŞOARA,11846,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Licență,1,Română,8,3,180,2020
2760,"Universitatea ""Tibiscus"" din Timişoara",83,Facultatea de Ştiinţe Economice,523,România,160,TIMIŞOARA,11846,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2753,"Universitatea ""Dimitrie Cantemir"" din Târgu Mureş",81,Facultatea de Geografie,519,România,160,TÎRGU MUREŞ,8767,Geografie,6,Geografia turismului,17,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2751,"Universitatea ""Dimitrie Cantemir"" din Târgu Mureş",81,Facultatea de Psihologie şi Ştiinţe ale Educaţiei,518,România,160,TÎRGU MUREŞ,8767,Psihologie,23,Psihologie,73,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2748,"Universitatea ""Dimitrie Cantemir"" din Târgu Mureş",81,Facultatea de Ştiinţe Economice,517,România,160,TÎRGU MUREŞ,8767,Contabilitate,27,Contabilitate şi informatică de gestiune,89,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2747,"Universitatea ""Dimitrie Cantemir"" din Târgu Mureş",81,Facultatea de Ştiinţe Economice,517,România,160,TÎRGU MUREŞ,8767,Administrarea afacerilor,26,"Economia comerţului, turismului şi serviciilor",84,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2746,"Universitatea ""Dimitrie Cantemir"" din Târgu Mureş",81,Facultatea de Ştiinţe Economice,517,România,160,TÎRGU MUREŞ,8767,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2745,"Universitatea ""Dimitrie Cantemir"" din Târgu Mureş",81,Facultatea de Drept,516,România,160,TÎRGU MUREŞ,8767,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2741,"Universitatea ""Româno-Germană"" din Sibiu",80,Facultatea de Ştiinţe Economice,515,România,160,SIBIU,11010,Management,30,Management,96,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2740,"Universitatea ""Româno-Germană"" din Sibiu",80,Facultatea de Ştiinţe Economice,515,România,160,SIBIU,11010,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2739,"Universitatea ""Româno-Germană"" din Sibiu",80,Facultatea de Ştiinţe Economice,515,România,160,SIBIU,11010,Administrarea afacerilor,26,"Economia comerţului, turismului, serviciilor şi managementul calităţii",86,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2736,"Universitatea ""Româno-Germană"" din Sibiu",80,Facultatea de Drept şi Ştiinţe Administrative,514,România,160,SIBIU,11010,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2734,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",79,"Facultatea de Management, Marketing în Afaceri Economice din Râmnicu Vâlcea",513,România,160,RÂMNICU VÂLCEA,12777,Management,30,Management,96,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2732,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",79,"Facultatea de Management, Marketing în Afaceri Economice din Râmnicu Vâlcea",513,România,160,RÂMNICU VÂLCEA,12777,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2731,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",79,"Facultatea de Management, Marketing în Afaceri Economice din Râmnicu Vâlcea",513,România,160,RÂMNICU VÂLCEA,12777,Administrarea afacerilor,26,"Economia comerţului, turismului şi serviciilor",84,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2730,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",79,"Facultatea de Management, Marketing în Afaceri Economice din Râmnicu Vâlcea",513,România,160,RÂMNICU VÂLCEA,12777,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2729,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",79,"Facultatea de Management, Marketing în Afaceri Economice din Râmnicu Vâlcea",513,România,160,RÂMNICU VÂLCEA,12777,Ştiinţe administrative,20,Administraţie publică,61,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2724,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",79,"Facultatea de Management, Marketing în Afaceri Economice din Brăila",511,România,160,BRĂILA,3308,Management,30,Management,96,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2722,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",79,"Facultatea de Management, Marketing în Afaceri Economice din Brăila",511,România,160,BRĂILA,3308,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2717,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",79,"Facultatea de Ştiinţe Juridice, Administrative şi ale Comunicării",510,România,160,PITEŞTI,1000,Ştiinţe administrative,20,Administraţie publică,61,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2715,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",79,"Facultatea de Ştiinţe Juridice, Administrative şi ale Comunicării",510,România,160,PITEŞTI,1000,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2714,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",79,Facultatea de Finanţe-Contabilitate,509,România,160,PITEŞTI,1000,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Licență,1,Română,8,3,180,2020
2713,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",79,Facultatea de Finanţe-Contabilitate,509,România,160,PITEŞTI,1000,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2711,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",79,"Facultatea de Management, Marketing în Afaceri Economice",508,România,160,PITEŞTI,1000,Marketing,31,Marketing,98,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2709,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",79,"Facultatea de Management, Marketing în Afaceri Economice",508,România,160,PITEŞTI,1000,Management,30,Management,96,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2708,"Universitatea ""Constantin Brâncoveanu"" din Piteşti",79,"Facultatea de Management, Marketing în Afaceri Economice",508,România,160,PITEŞTI,1000,Management,30,Management,96,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Licență,1,Română,8,3,180,2020
2705,"Universitatea ""Emanuel"" din Oradea",78,Facultatea de Management,507,România,160,ORADEA,2094,Management,30,Management,96,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2704,"Universitatea ""Emanuel"" din Oradea",78,Facultatea de Teologie,506,România,160,ORADEA,2094,Muzică,34,Muzică,104,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2703,"Universitatea ""Emanuel"" din Oradea",78,Facultatea de Teologie,506,România,160,ORADEA,2094,Asistenţă socială,17,Asistenţă socială,57,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2702,"Universitatea ""Emanuel"" din Oradea",78,Facultatea de Teologie,506,România,160,ORADEA,2094,Teologie,14,Teologie baptistă pastorală,358,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2701,"Universitatea ""Emanuel"" din Oradea",78,Facultatea de Teologie,506,România,160,ORADEA,2094,Limbă şi literatură,10,Limbă şi literatură română - Limbă şi literatură modernă,341,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română/Engleză,10,3,180,2020
2693,"Universitatea Europeană ""Drăgan"" din Lugoj",76,Facultatea de Ştiinţe Economice,504,România,160,LUGOJ,11847,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2691,"Universitatea Europeană ""Drăgan"" din Lugoj",76,Facultatea de Drept,503,România,160,LUGOJ,11847,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2684,"Universitatea ""Danubius"" din Galaţi",75,Facultatea de Ştiinţe Economice,499,România,160,GALAŢI,5952,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2683,"Universitatea ""Danubius"" din Galaţi",75,Facultatea de Ştiinţe Economice,499,România,160,GALAŢI,5952,Administrarea afacerilor,26,"Economia comerţului, turismului şi serviciilor",84,A,3,Învăţământ la distanţă (ID),4,Licență,1,Română,8,3,180,2020
2682,"Universitatea ""Danubius"" din Galaţi",75,Facultatea de Ştiinţe Economice,499,România,160,GALAŢI,5952,Administrarea afacerilor,26,"Economia comerţului, turismului şi serviciilor",84,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2680,"Universitatea ""Danubius"" din Galaţi",75,Facultatea de Ştiinţe Economice,499,România,160,GALAŢI,5952,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2679,"Universitatea ""Danubius"" din Galaţi",75,Facultatea de Drept,498,România,160,GALAŢI,5952,Drept,15,Drept,51,A,3,Învăţământ la distanţă (ID),4,Licență,1,Română,8,4,240,2020
2678,"Universitatea ""Danubius"" din Galaţi",75,Facultatea de Drept,498,România,160,GALAŢI,5952,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Licență,1,Română,8,4,240,2020
2677,"Universitatea ""Danubius"" din Galaţi",75,Facultatea de Drept,498,România,160,GALAŢI,5952,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2675,"Universitatea ""Andrei Şaguna"" din Constanţa",74,Facultatea de Ştiinţe Economice,496,România,160,CONSTANŢA,4847,Management,30,Management,96,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2674,"Universitatea ""Andrei Şaguna"" din Constanţa",74,Facultatea de Ştiinţe Economice,496,România,160,CONSTANŢA,4847,Marketing,31,Marketing,98,AP,4,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2672,"Universitatea ""Andrei Şaguna"" din Constanţa",74,Facultatea de Ştiinţe Economice,496,România,160,CONSTANŢA,4847,Contabilitate,27,Contabilitate şi informatică de gestiune,89,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2671,"Universitatea ""Andrei Şaguna"" din Constanţa",74,Facultatea de Ştiinţe Economice,496,România,160,CONSTANŢA,4847,Finanţe,25,Finanţe şi bănci,81,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2670,"Universitatea ""Andrei Şaguna"" din Constanţa",74,Facultatea de Psihosociologie,495,România,160,CONSTANŢA,4847,Psihologie,23,Psihologie,73,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2667,"Universitatea ""Andrei Şaguna"" din Constanţa",74,Facultatea de Ştiinţele Comunicării şi Ştiinţe Politice,494,România,160,CONSTANŢA,4847,Ştiinţe ale comunicării,21,Jurnalism,66,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2666,"Universitatea ""Andrei Şaguna"" din Constanţa",74,Facultatea de Ştiinţele Comunicării şi Ştiinţe Politice,494,România,160,CONSTANŢA,4847,Relaţii internaţionale şi studii europene,19,Relaţii internaţionale şi studii europene,60,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2664,"Universitatea ""Andrei Şaguna"" din Constanţa",74,Facultatea de Drept şi Ştiinţe Administrative,493,România,160,CONSTANŢA,4847,Ştiinţe administrative,20,Administraţie publică,61,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2663,"Universitatea ""Andrei Şaguna"" din Constanţa",74,Facultatea de Drept şi Ştiinţe Administrative,493,România,160,CONSTANŢA,4847,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2662,"Universitatea ""Bogdan Vodă"" din Cluj-Napoca",73,Facultatea de Educaţie Fizică şi Sport,492,România,160,CLUJ-NAPOCA,4413,Educaţie fizică şi sport,38,Educaţie fizică şi sportivă,135,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,3,180,2020
2660,"Universitatea ""Bogdan Vodă"" din Cluj-Napoca",73,Facultatea de Drept,491,România,160,CLUJ-NAPOCA,4413,Drept,15,Drept,51,AP,4,Învăţământ cu frecvenţă redusă (IFR),2,Licență,1,Română,8,4,240,2020
2659,"Universitatea ""Bogdan Vodă"" din Cluj-Napoca",73,Facultatea de Drept,491,România,160,CLUJ-NAPOCA,4413,Drept,15,Drept,51,A,3,Învăţământ cu frecvenţă (IF),1,Licență,1,Română,8,4,240,2020
2656,"Universitatea ""Bogdan Vodă"" din Cluj-Napoca",73,Facultatea de Ştiinţe Economice,490,România,160,CLUJ-NAPOCA,4413,Management,30,Management,96,A,3,Învăţământ cu frecvenţă redusă (IFR),2,Licență,1,Română,8,3,180,2020
