ID RMU,Nume,Domeniu studiu,ID Domeniu studiu,Ramura stiinta,Domeniu fundamental,Ciclu de studii,ID Ciclu de studii,An
3783,Informatică aplicată,Informatică,4,Informatică,Matematică şi ştiinţe ale naturii,Master,2,2020
3789,Consiliere şi evaluare psihologică,Psihologie,23,Psihologie şi ştiinţe comportamentale,Ştiinţe sociale,Master,2,2020
3792,Art-terapie prin teatru şi artele spectacolului,Teatru şi artele spectacolului,32,Arte,Ştiinţe umaniste şi arte,Master,2,2020
3795,Managementul logisticii,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
3798,Managementul afacerilor/ Business Management,Management,30,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
3801,Finanţe aplicate/ Master of Applied Finance,Finanţe,25,Ştiinţe economice,Ştiinţe sociale,Master,2,2020
3804,Turism şi patrimoniu religios,Teologie,14,Teologie,Ştiinţe umaniste şi arte,Master,2,2020
3807,Mediere interculturală şi interconfesională,Teologie,14,Teologie,Ştiinţe umaniste şi arte,Master,2,2020
3810,"Istoria religiilor. Geopolitica religiilor monoteiste (creştinism, iudaism, islam)",Teologie,14,Teologie,Ştiinţe umaniste şi arte,Master,2,2020
3813,Teologie publică,Teologie,14,Teologie,Ştiinţe umaniste şi arte,Master,2,2020
3816,Patrimoniu creştin european,Teologie,14,Teologie,Ştiinţe umaniste şi arte,Master,2,2020
3819,"Psihologia muncii, transporturilor şi serviciilor",Psihologie,23,Psihologie şi ştiinţe comportamentale,Ştiinţe sociale,Master,2,2020
3822,Dreptul urbanismului şi al amenajării teritoriului,Drept,15,Ştiinţe juridice,Ştiinţe sociale,Master,2,2020
3825,Ştiinţe biomedicale,Biologie,5,Biologie,Ştiinţe biologice şi biomedicale,Master,2,2020
3828,Evaluarea şi conservarea biodiversităţii,Biologie,5,Biologie,Ştiinţe biologice şi biomedicale,Master,2,2020
3831,Bioinformatică aplicată în ştiinţele vieţii/ Applied bioinformatics for life science,Biologie,5,Biologie,Ştiinţe biologice şi biomedicale,Master,2,2020
3834,Managementul ariilor protejate şi a resurselor locale,Biologie,5,Biologie,Ştiinţe biologice şi biomedicale,Master,2,2020
3840,Managementul facilităţilor,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
3843,Excelenţă sustenabilă şi leadership în industrie/ Nachhaltige Geschaftsexzellenz und Leadership in der Industrie,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Master,2,2020
3846,Imagistică avansată medicală,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
3849,Calcul avansat în sisteme încorporate/ Advanced computing in embedded systems,"Inginerie electronică, telecomunicaţii şi tehnologii informaţionale",53,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
3852,Servicii energetice,Inginerie energetică,54,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Master,2,2020
3855,Biomateriale pentru ingineria ţesuturilor/ Biomaterials for tissue engineering,Inginerie chimică,48,Chimie şi inginerie chimică,Matematică şi ştiinţe ale naturii,Master,2,2020
3858,"Structuri fundamentale cu aplicaţii în algebră, geometrie şi topologie",Matematică,1,Matematică,Matematică şi ştiinţe ale naturii,Master,2,2020
3861,Analiză matematică şi aplicaţii,Matematică,1,Matematică,Matematică şi ştiinţe ale naturii,Master,2,2020
3864,Probabilităţi şi statistică în finanţe şi ştiinţe,Matematică,1,Matematică,Matematică şi ştiinţe ale naturii,Master,2,2020
3867,Logică şi specificaţii formale,Matematică,1,Matematică,Matematică şi ştiinţe ale naturii,Master,2,2020
3870,Analiză şi modelare prin ecuaţii diferenţiale şi stocastice,Matematică,1,Matematică,Matematică şi ştiinţe ale naturii,Master,2,2020
3873,Chimie biologică,Biologie,5,Biologie,Ştiinţe biologice şi biomedicale,Master,2,2020
3876,Administrarea afacerilor în alimentaţia publică,Administrarea afacerilor,26,Ştiinţe economice,Ştiinţe sociale,Licență,1,2020
3879,Inginerie şi management în domeniul comunicaţiilor militare,Inginerie şi management,66,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
3882,Informatică aplicată în inginerie industrială,Inginerie industrială,56,"Inginerie mecanică, mecatronică, inginerie industrială şi management",Ştiinţe inginereşti,Licență,1,2020
3885,Tehnologie şi control în alimentaţie publică,Ingineria produselor alimentare,58,Ingineria resurselor vegetale şi animale,Ştiinţe inginereşti,Licență,1,2020
3888,Energetică şi tehnologii de mediu,Inginerie energetică,54,"Inginerie electrică, electronică şi telecomunicaţii",Ştiinţe inginereşti,Licență,1,2020
3891,"Cinematografie, fotografie, media (Animaţie)",Cinematografie şi media,33,Arte,Ştiinţe umaniste şi arte,Licență,1,2020
3894,Biologie ambientală,Biologie,5,Biologie,Ştiinţe biologice şi biomedicale,Licență,1,2020
3276,Practica asistenţei sociale orientată spiritual,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
2751,Supervizări în servicii sociale de sănătate mintală,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
2750,Prevenirea violenţei împotriva copilului în familie şi societate,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
2749,Management în asistenţă socială,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
2748,Asistenţa socială a vârstnicilor,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
2743,Management și supervizare în bunăstarea copilului și a familiei,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
2742,Practica asistenţei sociale centrate pe valori,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
2741,Asistenţa socială privind reintegrarea socială în domeniul justiției penale,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
2394,Familia - Resurse şi asistenţă socială,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
2323,Managementul serviciilor de asistenţă socială,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
2254,Consiliere în asistență socială,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
2043,Supervizare şi planificare socială,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
2042,"Probaţiune, mediere şi asistenţa sociala a victimelor infracţiunilor",Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
2041,Masterat european de protecţie a drepturilor copilului,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
2040,Familia şi managementul resurselor familiale,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
1553,Masterat european în drepturile copiilor,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
1552,Politici şi servicii sociale,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
1551,Managementul serviciilor sociale,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
1550,Gerontologie socială,Asistenţă socială,17,Sociologie,Ştiinţe sociale,Master,2,2020
